event_id,event_type,city,venue_capacity,is_indoor,date,weekday,is_weekend,holiday,start_time_hour,duration_hours,ticket_price,promotion_days,promo_channels_count,organizer_reputation,lead_time_days,competing_events_same_day,weather_temp_c,weather_is_rain,weather_rain_mm,historical_avg_attendance,promotion_budget,attendance
EVT0850,festival,Bengaluru,800,1,2024-08-05,Monday,0,0,11,4.0,380.0,18,1,2,27,0,25.1,0,4.3,438,20000.0,800
EVT0851,seminar,Hyderabad,150,1,2025-09-14,Sunday,1,1,19,1.5,201.0,12,3,5,28,0,26.4,0,0.0,55,5000.0,150
EVT0852,festival,Pune,800,0,2025-01-22,Wednesday,0,0,11,2.0,96.0,29,0,5,15,4,28.6,0,7.8,273,2000.0,800
EVT0853,seminar,Hyderabad,800,1,2024-11-21,Thursday,0,0,15,2.0,135.0,21,0,2,71,1,21.0,0,0.0,276,5000.0,800
EVT0854,sports,Mumbai,1200,0,2024-11-08,Friday,0,0,20,2.0,383.0,27,4,5,78,0,21.1,0,0.0,459,10000.0,1200
EVT0855,Stand-up,Hyderabad,1200,1,2024-06-23,Sunday,1,1,16,1.5,473.0,18,4,3,38,0,39.5,1,6.4,530,20000.0,1200
EVT0856,concert,Mumbai,200,0,2024-10-02,Wednesday,0,0,16,3.0,1106.0,16,0,2,59,2,18.9,0,4.1,84,10000.0,200
EVT0857,Stand-up,Indore,200,1,2025-05-25,Sunday,1,0,19,3.0,265.0,2,0,1,40,4,33.5,0,0.0,42,20000.0,200
EVT0858,concert,Delhi,200,0,2024-08-14,Wednesday,0,1,9,2.0,1447.0,5,1,3,21,3,29.5,0,0.0,81,5000.0,147
EVT0859,festival,Bengaluru,2000,1,2025-07-26,Saturday,1,0,19,2.0,34.0,22,0,5,22,0,30.5,1,5.6,922,20000.0,2000
EVT0860,festival,Hyderabad,800,0,2024-02-15,Thursday,0,0,10,1.5,212.0,0,4,2,4,3,28.0,0,7.0,453,2000.0,800
EVT0861,sports,Pune,300,1,2024-08-15,Thursday,0,0,16,2.0,792.0,21,4,4,79,1,27.8,1,7.9,10,0.0,300
EVT0862,seminar,Hyderabad,1200,1,2024-10-21,Monday,0,0,19,2.0,231.0,23,2,4,46,2,21.6,0,2.1,587,5000.0,1200
EVT0863,festival,Hyderabad,2000,1,2025-08-06,Wednesday,0,0,13,3.0,169.0,8,4,5,83,0,26.1,0,1.5,1419,0.0,2000
EVT0864,festival,Pune,300,1,2024-12-14,Saturday,1,0,21,2.0,306.0,8,3,5,64,0,21.8,0,0.0,56,0.0,300
EVT0865,seminar,Delhi,800,1,2024-06-24,Monday,0,0,9,3.0,194.0,26,4,5,69,2,21.4,1,9.3,70,2000.0,800
EVT0866,sports,Mumbai,500,0,2024-03-02,Saturday,1,0,12,2.0,896.0,0,4,5,3,1,24.6,1,1.9,209,2000.0,432
EVT0867,concert,Bengaluru,2000,1,2024-10-02,Wednesday,0,0,12,3.0,1382.0,25,0,1,44,4,25.4,0,3.2,959,2000.0,2000
EVT0868,Stand-up,Delhi,150,1,2025-04-09,Wednesday,0,0,14,2.0,204.0,18,3,1,39,1,20.2,0,1.5,13,0.0,89
EVT0869,sports,Pune,300,0,2024-06-24,Monday,0,0,19,2.0,321.0,7,1,4,24,3,26.5,1,4.7,117,2000.0,212
EVT0870,Stand-up,Pune,500,1,2025-07-26,Saturday,1,0,9,4.0,104.0,14,0,1,63,3,26.6,1,9.5,234,10000.0,500
EVT0871,concert,Bengaluru,500,0,2025-06-23,Monday,0,0,17,3.0,521.0,12,1,5,17,4,30.2,0,2.0,183,0.0,500
EVT0872,Stand-up,Hyderabad,500,1,2024-10-18,Friday,0,0,20,2.0,114.0,12,0,4,58,2,31.5,0,0.0,144,2000.0,500
EVT0873,concert,Hyderabad,800,1,2025-03-11,Tuesday,0,0,14,3.0,618.0,13,3,3,43,2,29.2,1,7.0,248,2000.0,800
EVT0874,seminar,Pune,800,0,2025-01-06,Monday,0,0,19,3.0,243.0,13,1,1,18,0,26.3,0,0.0,346,5000.0,800
EVT0875,sports,Delhi,300,0,2024-11-05,Tuesday,0,0,9,1.5,783.0,1,2,5,23,4,24.3,0,0.0,165,5000.0,300
EVT0876,sports,Mumbai,500,0,2024-10-23,Wednesday,0,0,18,3.0,942.0,18,1,1,52,2,24.4,0,0.0,359,10000.0,500
EVT0877,concert,Delhi,300,1,2025-08-25,Monday,0,0,11,3.0,1342.0,17,4,1,70,0,31.7,1,7.0,64,2000.0,56
EVT0878,seminar,Hyderabad,200,1,2024-04-26,Friday,0,0,11,3.0,114.0,23,4,3,29,1,33.4,1,0.0,121,10000.0,200
EVT0879,sports,Bengaluru,500,1,2025-11-23,Sunday,1,0,11,2.0,371.0,26,4,3,60,1,29.1,1,1.0,228,0.0,500
EVT0880,festival,Pune,800,0,2024-04-23,Tuesday,0,0,11,1.5,338.0,10,1,4,80,3,21.1,0,3.0,545,20000.0,800
EVT0881,festival,Indore,3000,1,2025-12-24,Wednesday,0,0,17,1.5,324.0,15,1,4,50,3,22.8,0,0.0,1269,10000.0,3000
EVT0882,concert,Delhi,800,0,2025-06-17,Tuesday,0,0,18,2.0,749.0,16,4,2,10,2,31.4,1,5.2,269,10000.0,800
EVT0883,Stand-up,Delhi,3000,1,2025-10-06,Monday,0,0,21,3.0,294.0,24,0,2,64,3,15.4,1,2.7,1383,5000.0,2181
EVT0884,seminar,Hyderabad,3000,1,2024-12-23,Monday,0,0,16,1.5,132.0,15,0,1,82,4,20.2,0,4.0,1332,20000.0,3000
EVT0885,concert,Mumbai,500,1,2025-06-23,Monday,0,0,14,1.5,1020.0,23,3,3,71,2,23.7,1,6.2,170,5000.0,500
EVT0886,festival,Mumbai,3000,1,2024-03-13,Wednesday,0,0,14,2.0,334.0,28,2,1,86,2,31.4,0,0.0,1413,20000.0,3000
EVT0887,concert,Bengaluru,500,0,2024-10-04,Friday,0,0,13,1.5,1134.0,5,0,4,47,1,25.9,0,0.3,110,0.0,216
EVT0888,festival,Hyderabad,500,1,2024-07-02,Tuesday,0,0,10,3.0,16.0,18,1,5,72,4,21.0,1,5.1,309,5000.0,500
EVT0889,Stand-up,Hyderabad,150,0,2024-07-17,Wednesday,0,0,14,2.0,489.0,2,4,2,16,1,32.6,0,0.0,39,5000.0,150
EVT0890,sports,Indore,300,0,2025-03-07,Friday,0,0,14,2.0,346.0,23,2,1,42,1,25.9,0,0.5,130,5000.0,300
EVT0891,Stand-up,Pune,2000,1,2025-12-04,Thursday,0,0,11,2.0,410.0,1,1,5,25,4,19.6,0,0.0,1048,5000.0,1676
EVT0892,festival,Indore,800,1,2025-01-27,Monday,0,0,18,3.0,64.0,4,4,5,13,4,26.4,0,3.6,246,2000.0,800
EVT0893,Stand-up,Bengaluru,150,1,2025-03-14,Friday,0,0,14,1.5,474.0,0,0,1,34,4,28.7,0,3.8,57,2000.0,0
EVT0894,sports,Pune,2000,1,2025-07-27,Sunday,1,0,12,2.0,821.0,4,2,5,73,3,28.1,0,4.5,1310,0.0,1743
EVT0895,festival,Pune,3000,1,2024-07-03,Wednesday,0,0,14,2.0,268.0,24,3,2,13,2,26.4,0,0.0,1098,2000.0,2922
EVT0896,festival,Mumbai,1200,0,2024-05-20,Monday,0,0,12,2.0,130.0,2,4,4,8,1,24.6,0,0.0,415,5000.0,1200
EVT0897,concert,Hyderabad,800,1,2024-06-23,Sunday,1,0,9,1.5,1030.0,18,2,2,23,1,22.2,0,0.0,271,10000.0,800
EVT0898,festival,Delhi,200,1,2024-02-12,Monday,0,0,18,3.0,2.0,22,0,1,53,0,28.5,0,0.0,121,2000.0,200
EVT0899,sports,Delhi,800,0,2025-01-19,Sunday,1,0,20,2.0,461.0,26,2,1,28,0,26.7,0,2.7,372,20000.0,800
EVT0900,Stand-up,Bengaluru,300,1,2025-01-23,Thursday,0,0,13,3.0,526.0,3,3,3,21,0,25.0,0,1.1,58,2000.0,300
EVT0901,festival,Hyderabad,800,1,2024-08-08,Thursday,0,0,12,3.0,58.0,7,3,1,51,2,30.8,0,2.6,661,2000.0,800
EVT0902,seminar,Pune,800,1,2024-10-23,Wednesday,0,0,14,2.0,263.0,0,2,3,20,1,20.6,1,6.6,267,2000.0,715
EVT0903,festival,Pune,500,1,2025-08-06,Wednesday,0,0,15,3.0,106.0,9,4,5,85,4,24.3,1,5.5,98,10000.0,500
EVT0904,Stand-up,Bengaluru,300,1,2024-07-18,Thursday,0,0,18,3.0,436.0,10,3,2,85,2,30.6,0,2.3,99,5000.0,300
EVT0905,festival,Bengaluru,500,1,2024-02-04,Sunday,1,0,17,3.0,319.0,15,1,3,60,0,31.9,0,5.3,138,2000.0,500
EVT0906,seminar,Delhi,500,1,2024-07-23,Tuesday,0,0,12,3.0,89.0,1,1,5,80,3,28.7,0,0.1,78,2000.0,500
EVT0907,concert,Bengaluru,1200,1,2025-06-12,Thursday,0,0,14,3.0,1061.0,3,2,2,83,0,33.9,1,4.1,451,0.0,1106
EVT0908,concert,Indore,500,0,2024-07-21,Sunday,1,0,10,3.0,959.0,20,1,3,14,3,28.4,0,2.3,137,10000.0,500
EVT0909,sports,Indore,2000,0,2024-08-15,Thursday,0,1,16,2.0,371.0,6,1,3,35,3,28.7,1,1.1,514,10000.0,2000
EVT0910,Stand-up,Indore,2000,1,2025-11-18,Tuesday,0,0,12,1.5,405.0,28,3,1,24,3,20.5,0,5.4,1208,20000.0,2000
EVT0911,Stand-up,Indore,1200,1,2024-09-07,Saturday,1,0,15,2.0,330.0,29,1,1,47,2,18.4,1,0.3,374,5000.0,1200
EVT0912,concert,Mumbai,500,0,2024-07-08,Monday,0,0,17,2.0,438.0,14,3,4,3,1,34.1,0,1.6,182,0.0,500
EVT0913,sports,Hyderabad,500,1,2024-08-16,Friday,0,0,21,2.0,224.0,4,3,3,21,2,32.9,0,0.0,286,5000.0,500
EVT0914,Stand-up,Bengaluru,150,1,2025-03-11,Tuesday,0,0,17,2.0,417.0,18,3,4,50,3,26.0,1,6.3,60,2000.0,150
EVT0915,sports,Delhi,500,1,2024-01-12,Friday,0,0,14,1.5,827.0,25,0,1,33,2,28.6,0,0.0,193,5000.0,244
EVT0916,Stand-up,Hyderabad,800,1,2024-05-17,Friday,0,0,15,4.0,190.0,17,1,5,70,0,25.6,0,0.0,110,5000.0,800
EVT0917,festival,Pune,200,1,2024-11-18,Monday,0,0,16,1.5,163.0,22,4,4,73,2,24.9,0,0.5,91,5000.0,200
EVT0918,Stand-up,Hyderabad,500,1,2024-03-27,Wednesday,0,0,9,3.0,409.0,22,4,5,71,3,16.4,0,2.2,172,0.0,500
EVT0919,concert,Hyderabad,150,1,2024-05-17,Friday,0,0,16,2.0,731.0,12,3,4,87,3,19.0,0,0.0,35,5000.0,150
EVT0920,seminar,Delhi,300,1,2025-12-21,Sunday,1,0,15,4.0,51.0,29,1,3,60,0,19.8,0,0.0,195,5000.0,300
EVT0921,seminar,Delhi,800,1,2024-08-15,Thursday,0,0,16,1.5,106.0,15,0,4,9,1,22.5,0,2.7,300,5000.0,800
EVT0922,seminar,Bengaluru,500,0,2025-10-08,Wednesday,0,0,15,2.0,141.0,8,2,1,47,4,26.1,0,0.5,251,10000.0,500
EVT0923,concert,Bengaluru,500,0,2025-03-02,Sunday,1,0,16,2.0,413.0,14,3,2,4,0,19.3,0,0.0,114,5000.0,500
EVT0924,festival,Delhi,1200,1,2024-11-11,Monday,0,0,10,4.0,394.0,21,3,3,3,3,30.9,0,0.0,548,2000.0,1200
EVT0925,seminar,Hyderabad,150,0,2025-01-17,Friday,0,0,14,2.0,231.0,12,3,1,70,1,25.1,0,3.1,28,10000.0,150
EVT0926,Stand-up,Hyderabad,300,1,2025-05-20,Tuesday,0,0,19,3.0,538.0,0,4,4,84,0,32.2,0,1.8,93,0.0,300
EVT0927,seminar,Mumbai,3000,1,2025-01-09,Thursday,0,0,15,2.0,289.0,7,0,5,85,4,24.6,0,0.0,462,2000.0,1686
EVT0928,Stand-up,Bengaluru,150,1,2025-02-12,Wednesday,0,0,14,1.5,574.0,11,0,5,44,3,29.9,0,0.0,52,2000.0,150
EVT0929,festival,Hyderabad,300,0,2025-12-22,Monday,0,1,13,3.0,381.0,18,2,5,74,1,32.7,0,0.2,78,0.0,300
EVT0930,sports,Delhi,500,1,2025-02-05,Wednesday,0,0,9,2.0,200.0,25,0,5,14,3,21.5,0,0.5,276,10000.0,500
EVT0931,concert,Hyderabad,1200,1,2024-07-18,Thursday,0,0,13,1.5,495.0,26,1,1,21,0,30.2,0,0.0,634,10000.0,1200
EVT0932,Stand-up,Indore,3000,1,2024-03-18,Monday,0,0,12,1.5,175.0,27,0,3,30,0,27.2,0,0.5,617,10000.0,2495
EVT0933,seminar,Pune,800,1,2024-10-08,Tuesday,0,0,9,2.0,215.0,6,1,3,18,3,22.2,0,6.1,125,10000.0,800
EVT0934,Stand-up,Bengaluru,800,1,2025-06-16,Monday,0,0,15,3.0,412.0,21,4,3,28,0,22.2,0,0.0,178,5000.0,800
EVT0935,seminar,Bengaluru,1200,1,2025-04-03,Thursday,0,0,12,1.5,32.0,13,4,2,53,4,20.1,0,4.4,291,20000.0,1200
EVT0936,sports,Mumbai,150,1,2024-09-18,Wednesday,0,0,18,4.0,770.0,23,2,2,11,4,19.7,1,3.1,29,5000.0,10
EVT0937,seminar,Pune,200,0,2024-11-19,Tuesday,0,0,20,4.0,240.0,19,3,5,67,1,31.1,0,0.0,59,20000.0,200
EVT0938,Stand-up,Delhi,500,1,2024-07-24,Wednesday,0,0,9,4.0,498.0,14,3,1,9,2,27.5,1,2.5,222,2000.0,308
EVT0939,sports,Bengaluru,3000,0,2024-08-27,Tuesday,0,0,13,3.0,352.0,23,4,3,80,2,21.2,1,3.0,1535,5000.0,3000
EVT0940,festival,Bengaluru,500,0,2024-06-01,Saturday,1,1,11,3.0,41.0,14,0,1,30,4,32.7,1,6.8,149,2000.0,500
EVT0941,sports,Hyderabad,300,0,2025-05-09,Friday,0,1,17,4.0,444.0,5,4,1,24,0,27.1,0,4.1,41,20000.0,300
EVT0942,Stand-up,Delhi,800,1,2024-06-17,Monday,0,0,16,4.0,562.0,25,0,3,78,3,26.7,1,2.4,121,10000.0,800
EVT0943,festival,Mumbai,800,1,2024-09-26,Thursday,0,1,19,3.0,11.0,9,3,2,71,0,22.8,1,8.0,368,5000.0,800
EVT0944,festival,Pune,500,0,2024-04-05,Friday,0,0,21,4.0,80.0,21,4,2,20,4,30.5,1,7.6,293,0.0,498
EVT0945,concert,Mumbai,2000,0,2024-01-23,Tuesday,0,0,18,1.5,493.0,7,2,4,86,0,19.6,0,0.0,747,0.0,2000
EVT0946,sports,Pune,1200,0,2024-07-11,Thursday,0,1,10,3.0,791.0,8,0,5,62,0,22.6,1,7.4,519,20000.0,1200
EVT0947,sports,Pune,3000,1,2025-06-05,Thursday,0,0,11,2.0,347.0,17,1,3,70,3,24.4,1,5.1,1388,2000.0,3000
EVT0948,concert,Bengaluru,150,0,2025-07-26,Saturday,1,0,18,2.0,1128.0,6,2,1,67,2,27.7,1,6.2,72,10000.0,150
EVT0949,concert,Mumbai,3000,0,2025-03-23,Sunday,1,0,13,2.0,601.0,27,4,1,80,1,28.1,0,7.0,620,10000.0,3000
EVT0950,seminar,Hyderabad,150,0,2025-02-15,Saturday,1,0,15,2.0,244.0,16,4,1,26,2,26.5,0,4.7,87,2000.0,150
EVT0951,seminar,Pune,150,0,2025-05-03,Saturday,1,0,17,4.0,199.0,1,2,5,80,0,24.5,0,5.8,11,2000.0,150
EVT0952,seminar,Indore,2000,1,2025-03-08,Saturday,1,0,17,1.5,141.0,29,2,5,62,1,32.9,0,0.0,743,2000.0,2000
EVT0953,concert,Mumbai,500,0,2024-09-08,Sunday,1,0,18,1.5,608.0,28,1,2,40,4,29.9,1,8.1,199,2000.0,500
EVT0954,concert,Mumbai,1200,0,2024-12-26,Thursday,0,0,16,4.0,1051.0,2,2,5,81,2,18.9,0,1.5,403,10000.0,1200
EVT0955,concert,Bengaluru,200,0,2024-01-14,Sunday,1,0,10,2.0,1219.0,18,1,5,11,4,27.8,1,5.2,79,10000.0,200
EVT0956,concert,Mumbai,150,0,2025-02-09,Sunday,1,1,11,3.0,941.0,29,0,2,40,2,22.3,0,0.0,68,0.0,150
EVT0957,Stand-up,Bengaluru,2000,1,2025-12-25,Thursday,0,0,12,2.0,302.0,1,4,3,43,3,20.0,0,0.0,770,5000.0,2000
EVT0958,concert,Delhi,300,1,2025-07-05,Saturday,1,0,12,2.0,786.0,25,0,1,89,4,31.7,1,5.3,185,5000.0,300
EVT0959,festival,Delhi,500,1,2024-11-27,Wednesday,0,0,13,2.0,326.0,17,3,5,53,1,20.7,0,0.0,248,2000.0,500
EVT0960,sports,Delhi,2000,0,2024-03-05,Tuesday,0,0,15,3.0,309.0,14,1,4,49,2,34.4,0,5.3,638,2000.0,1895
EVT0961,seminar,Pune,1200,1,2024-05-04,Saturday,1,0,20,3.0,138.0,27,2,1,22,3,24.4,0,0.5,383,10000.0,1200
EVT0962,seminar,Indore,200,1,2025-08-06,Wednesday,0,0,9,2.0,142.0,22,2,4,13,1,23.1,0,3.1,87,2000.0,200
EVT0963,Stand-up,Indore,300,1,2024-06-25,Tuesday,0,0,18,3.0,288.0,29,3,2,69,3,26.2,1,2.0,112,2000.0,300
EVT0964,festival,Pune,1200,0,2024-01-21,Sunday,1,0,12,2.0,393.0,29,1,5,52,1,22.9,0,0.0,410,5000.0,1200
EVT0965,sports,Indore,3000,0,2024-05-07,Tuesday,0,0,15,3.0,556.0,5,4,1,25,3,30.3,0,2.7,1543,10000.0,2036
EVT0966,Stand-up,Mumbai,800,1,2024-12-09,Monday,0,0,15,2.0,180.0,14,0,4,53,0,27.0,1,1.9,302,10000.0,800
EVT0967,seminar,Pune,1200,1,2024-01-02,Tuesday,0,0,15,2.0,120.0,4,4,3,81,0,30.6,0,0.0,548,10000.0,1200
EVT0968,concert,Indore,300,0,2024-12-14,Saturday,1,0,13,3.0,632.0,29,1,5,57,2,23.7,0,1.2,117,0.0,300
EVT0969,seminar,Hyderabad,500,1,2025-05-27,Tuesday,0,0,19,1.5,45.0,19,2,4,81,3,29.0,0,0.0,250,10000.0,500
EVT0970,seminar,Bengaluru,3000,0,2025-04-24,Thursday,0,1,19,3.0,265.0,29,0,4,5,0,19.6,0,1.7,1238,5000.0,1940
EVT0971,Stand-up,Hyderabad,300,1,2024-05-23,Thursday,0,0,18,1.5,239.0,18,0,1,14,4,25.5,0,5.4,96,20000.0,300
EVT0972,sports,Hyderabad,800,0,2024-04-23,Tuesday,0,0,10,3.0,204.0,13,0,4,70,1,31.9,0,0.0,649,5000.0,800
EVT0973,seminar,Delhi,500,1,2024-04-01,Monday,0,0,10,3.0,108.0,4,1,3,88,1,36.0,0,0.0,109,2000.0,500
EVT0974,Stand-up,Pune,1200,1,2025-12-27,Saturday,1,0,18,1.5,412.0,23,0,3,45,3,17.6,1,9.4,705,2000.0,1200
EVT0975,sports,Bengaluru,500,0,2024-06-20,Thursday,0,0,12,4.0,935.0,3,1,2,86,3,21.4,1,5.6,198,5000.0,30
EVT0976,concert,Mumbai,3000,0,2024-08-17,Saturday,1,0,9,2.0,1040.0,21,3,1,26,3,24.1,0,0.0,982,10000.0,3000
EVT0977,sports,Delhi,800,1,2025-10-11,Saturday,1,0,20,2.0,632.0,10,4,3,35,1,22.3,0,0.0,351,5000.0,800
EVT0978,seminar,Hyderabad,300,1,2025-12-08,Monday,0,0,10,2.0,274.0,4,3,5,60,1,26.1,0,3.3,194,2000.0,300
EVT0979,sports,Delhi,3000,0,2024-05-11,Saturday,1,0,21,3.0,690.0,21,3,4,76,3,24.1,0,0.0,1461,10000.0,3000
EVT0980,concert,Mumbai,800,0,2024-07-14,Sunday,1,0,12,2.0,1383.0,15,4,3,46,0,26.8,1,8.1,250,10000.0,800
EVT0981,seminar,Pune,2000,0,2025-12-12,Friday,0,0,14,1.5,130.0,14,0,5,88,1,23.4,1,10.0,1019,5000.0,2000
EVT0982,seminar,Mumbai,1200,1,2025-06-16,Monday,0,0,12,3.0,208.0,16,0,3,24,2,23.8,0,3.8,606,5000.0,1200
EVT0983,concert,Pune,2000,1,2024-11-06,Wednesday,0,0,12,1.5,1429.0,19,1,2,57,2,31.9,0,3.8,728,20000.0,2000
EVT0984,seminar,Hyderabad,800,0,2025-06-18,Wednesday,0,0,13,1.5,228.0,16,2,4,82,1,24.7,1,4.5,325,0.0,800
EVT0985,festival,Mumbai,2000,1,2024-12-14,Saturday,1,0,14,2.0,66.0,8,2,4,29,3,21.8,1,3.7,661,10000.0,2000
EVT0986,concert,Bengaluru,300,1,2024-01-17,Wednesday,0,0,19,1.5,497.0,24,1,5,69,3,20.2,0,0.0,111,10000.0,300
EVT0987,seminar,Mumbai,3000,1,2025-09-26,Friday,0,0,15,1.5,184.0,20,1,1,62,4,29.3,1,13.9,1243,2000.0,2079
EVT0988,Stand-up,Mumbai,200,1,2025-01-25,Saturday,1,0,20,2.0,496.0,6,2,1,31,3,16.5,0,3.6,85,10000.0,200
EVT0989,concert,Mumbai,2000,0,2025-12-08,Monday,0,0,20,3.0,1244.0,13,2,2,42,1,21.8,0,1.3,859,2000.0,2000
EVT0990,seminar,Delhi,1200,1,2024-07-19,Friday,0,0,21,4.0,268.0,8,4,1,89,3,32.3,1,5.1,624,0.0,754
EVT0991,sports,Bengaluru,800,0,2025-10-23,Thursday,0,0,16,4.0,505.0,28,2,5,22,2,20.2,0,6.1,213,20000.0,800
EVT0992,festival,Indore,1200,0,2025-10-04,Saturday,1,0,9,4.0,239.0,20,3,2,18,3,14.0,0,1.3,438,10000.0,1200
EVT0993,sports,Indore,200,0,2025-04-25,Friday,0,0,21,3.0,363.0,27,3,5,6,0,27.7,1,3.7,130,10000.0,200
EVT0994,concert,Mumbai,800,1,2025-05-20,Tuesday,0,0,9,2.0,620.0,0,0,5,62,4,29.6,0,0.4,352,10000.0,800
EVT0995,concert,Indore,300,0,2024-12-22,Sunday,1,0,13,1.5,423.0,29,0,4,8,4,21.0,0,1.6,17,10000.0,300
EVT0996,seminar,Indore,2000,1,2024-05-22,Wednesday,0,0,9,2.0,168.0,25,4,4,26,2,24.8,0,0.4,484,0.0,1619
EVT0997,seminar,Pune,150,1,2025-06-13,Friday,0,0,12,4.0,5.0,2,4,5,63,4,28.4,1,8.0,45,2000.0,150
EVT0998,seminar,Mumbai,3000,1,2025-05-25,Sunday,1,0,19,3.0,89.0,17,1,5,15,4,33.4,1,3.2,631,2000.0,3000
EVT0999,seminar,Indore,1200,1,2024-07-12,Friday,0,0,18,2.0,280.0,23,1,2,74,0,26.2,1,11.3,534,2000.0,1161
EVT1000,sports,Bengaluru,2000,1,2024-06-25,Tuesday,0,0,10,2.0,424.0,15,2,5,67,1,30.1,0,7.2,367,20000.0,2000
EVT1001,festival,Mumbai,1200,0,2024-11-12,Tuesday,0,0,17,3.0,17.0,8,2,5,8,4,24.1,0,0.0,549,2000.0,1200
EVT1002,festival,Bengaluru,500,0,2024-02-26,Monday,0,0,16,4.0,107.0,4,4,5,10,1,20.3,0,4.0,274,0.0,500
EVT1003,festival,Hyderabad,2000,0,2024-02-15,Thursday,0,1,10,2.0,32.0,7,3,1,75,1,23.8,0,7.9,818,10000.0,2000
EVT1004,festival,Indore,500,0,2025-02-16,Sunday,1,0,9,3.0,292.0,21,2,1,7,4,22.2,0,6.0,255,2000.0,500
EVT1005,Stand-up,Pune,150,0,2024-07-17,Wednesday,0,0,18,2.0,373.0,25,4,1,66,0,31.0,0,4.5,61,5000.0,150
EVT1006,concert,Hyderabad,800,0,2024-11-09,Saturday,1,0,15,2.0,1119.0,27,0,5,24,0,24.1,0,0.0,289,0.0,800
EVT1007,festival,Pune,2000,0,2025-05-21,Wednesday,0,0,15,2.0,173.0,9,0,5,20,3,26.1,0,3.6,744,0.0,1332
EVT1008,Stand-up,Indore,200,1,2024-01-15,Monday,0,0,13,3.0,455.0,22,3,3,79,3,22.5,0,0.2,44,0.0,189
EVT1009,seminar,Delhi,200,1,2025-12-23,Tuesday,0,0,11,3.0,61.0,19,0,5,34,3,26.0,0,6.6,120,20000.0,200
EVT1010,sports,Mumbai,1200,0,2025-07-09,Wednesday,0,0,19,1.5,207.0,8,0,4,51,1,32.7,1,6.5,372,10000.0,1200
EVT1011,Stand-up,Mumbai,150,0,2024-02-02,Friday,0,0,9,1.5,363.0,16,3,4,81,4,24.2,0,1.7,58,2000.0,150
EVT1012,Stand-up,Bengaluru,500,1,2024-04-08,Monday,0,1,9,2.0,579.0,26,4,5,48,0,23.7,0,5.4,252,2000.0,500
EVT1013,festival,Delhi,500,1,2025-05-25,Sunday,1,0,18,1.5,109.0,21,4,5,87,1,26.1,0,0.4,263,0.0,500
EVT1014,Stand-up,Indore,1200,1,2024-07-06,Saturday,1,0,11,3.0,287.0,18,3,1,83,2,34.9,0,0.6,453,5000.0,1200
EVT1015,concert,Indore,500,0,2024-11-01,Friday,0,0,11,3.0,1084.0,29,4,3,14,3,23.2,0,0.0,305,5000.0,500
EVT1016,sports,Delhi,300,0,2024-07-25,Thursday,0,1,13,2.0,783.0,22,4,3,43,4,29.2,0,6.1,82,2000.0,300
EVT1017,concert,Hyderabad,1200,1,2025-04-22,Tuesday,0,0,14,3.0,1020.0,29,1,3,62,3,24.8,0,1.2,474,2000.0,1039
EVT1018,festival,Indore,300,0,2024-03-23,Saturday,1,0,9,3.0,291.0,7,2,2,28,0,30.3,0,0.9,165,20000.0,300
EVT1019,Stand-up,Delhi,800,1,2024-03-22,Friday,0,1,12,2.0,340.0,0,2,5,58,3,23.8,0,1.6,283,20000.0,800
EVT1020,seminar,Mumbai,500,1,2024-12-08,Sunday,1,0,15,3.0,210.0,1,3,2,15,4,18.5,0,0.0,247,5000.0,500
EVT1021,Stand-up,Pune,300,1,2024-02-01,Thursday,0,0,13,3.0,503.0,17,4,4,83,2,24.0,0,0.0,120,0.0,300
EVT1022,seminar,Mumbai,300,0,2024-03-22,Friday,0,0,11,3.0,185.0,14,3,4,57,3,21.8,0,2.3,193,10000.0,300
EVT1023,concert,Mumbai,800,1,2025-04-01,Tuesday,0,0,17,3.0,960.0,21,1,4,68,4,24.5,0,0.0,544,0.0,719
EVT1024,concert,Pune,800,1,2025-01-03,Friday,0,0,12,2.0,632.0,23,3,1,59,1,28.0,0,5.8,306,10000.0,800
EVT1025,seminar,Bengaluru,800,1,2024-11-23,Saturday,1,0,16,3.0,126.0,12,4,5,40,3,28.9,0,0.2,208,10000.0,800
EVT1026,seminar,Delhi,1200,1,2025-04-20,Sunday,1,0,20,1.5,41.0,9,3,2,85,4,23.2,0,0.0,524,5000.0,1200
EVT1027,seminar,Hyderabad,2000,1,2024-10-11,Friday,0,0,13,1.5,263.0,19,3,1,80,1,16.1,0,7.0,851,10000.0,2000
EVT1028,concert,Delhi,500,0,2024-07-16,Tuesday,0,0,19,1.5,1477.0,18,1,3,76,2,28.6,1,4.0,10,0.0,0
EVT1029,seminar,Mumbai,200,1,2025-02-04,Tuesday,0,0,16,4.0,42.0,10,4,1,51,0,20.3,0,0.0,62,20000.0,200
EVT1030,seminar,Mumbai,500,1,2025-01-23,Thursday,0,0,14,2.0,199.0,7,1,4,6,1,24.5,0,1.5,259,2000.0,500
EVT1031,seminar,Indore,500,1,2025-08-19,Tuesday,0,0,19,4.0,54.0,23,4,3,80,1,27.6,0,0.0,269,10000.0,500
EVT1032,festival,Delhi,2000,0,2025-09-21,Sunday,1,0,18,1.5,318.0,15,4,2,17,2,26.7,0,0.0,1175,2000.0,2000
EVT1033,sports,Pune,500,1,2025-06-11,Wednesday,0,0,15,1.5,471.0,22,1,2,20,3,24.7,0,0.0,156,2000.0,259
