,event_id,event_type,city,venue_capacity,is_indoor,date,weekday,is_weekend,holiday,start_time_hour,duration_hours,ticket_price,promotion_days,promo_channels_count,organizer_reputation,lead_time_days,competing_events_same_day,weather_temp_c,weather_is_rain,weather_rain_mm,historical_avg_attendance,promotion_budget,attendance,time_of_day
648,EVT0648,seminar,Delhi,150,1,2025-05-09,Friday,0,0,19,2.0,58.0,22,0,4,48,3,31.2,0,4.5,46,5000.0,150,Evening
649,EVT0649,festival,Indore,500,0,2025-09-15,Monday,0,0,15,3.0,173.0,1,3,4,6,1,30.9,1,3.8,115,0.0,418,Afternoon
650,EVT0650,seminar,Delhi,500,1,2025-03-13,Thursday,0,0,18,1.5,50.0,12,1,4,48,3,20.4,0,1.1,210,5000.0,500,Evening
651,EVT0651,sports,Hyderabad,300,1,2024-02-26,Monday,0,0,11,3.0,979.0,7,1,2,10,4,22.6,0,5.2,139,0.0,0,Morning
652,EVT0652,seminar,Pune,200,1,2024-02-08,Thursday,0,0,14,1.5,42.0,1,1,1,62,3,24.6,0,0.5,112,5000.0,200,Afternoon
653,EVT0653,festival,Bengaluru,1200,1,2025-07-05,Saturday,1,0,12,4.0,353.0,24,4,3,24,2,19.0,0,1.6,794,0.0,1200,Afternoon
654,EVT0654,festival,Hyderabad,2000,0,2025-05-14,Wednesday,0,0,20,2.0,26.0,0,2,4,55,4,28.4,0,0.6,849,10000.0,2000,Evening
655,EVT0655,seminar,Pune,150,1,2025-04-16,Wednesday,0,0,12,1.5,200.0,2,4,4,18,1,27.4,1,9.0,60,0.0,150,Afternoon
656,EVT0656,festival,Hyderabad,150,1,2024-04-17,Wednesday,0,0,13,1.5,307.0,26,4,2,16,1,15.5,0,0.0,96,5000.0,150,Afternoon
657,EVT0657,seminar,Delhi,150,1,2024-11-20,Wednesday,0,0,13,1.5,131.0,24,2,4,89,4,23.2,0,0.6,73,5000.0,150,Afternoon
658,EVT0658,concert,Hyderabad,300,0,2025-02-13,Thursday,0,0,20,2.0,921.0,23,1,2,48,0,26.2,0,5.4,211,0.0,95,Evening
659,EVT0659,concert,Pune,200,1,2025-06-15,Sunday,1,0,20,3.0,751.0,1,1,1,51,1,31.9,1,4.3,126,2000.0,155,Evening
660,EVT0660,seminar,Bengaluru,500,1,2024-11-09,Saturday,1,0,17,3.0,130.0,8,1,5,9,3,28.6,0,0.0,243,20000.0,500,Evening
661,EVT0661,concert,Mumbai,800,0,2025-12-20,Saturday,1,0,12,4.0,1034.0,28,4,5,46,2,21.4,0,1.2,453,10000.0,800,Afternoon
662,EVT0662,concert,Hyderabad,300,1,2025-06-05,Thursday,0,0,9,3.0,962.0,7,3,2,4,4,40.1,1,3.4,138,2000.0,0,Morning
663,EVT0663,festival,Hyderabad,500,0,2025-12-17,Wednesday,0,0,11,1.5,87.0,7,2,3,12,0,26.3,0,2.7,168,5000.0,500,Morning
664,EVT0664,concert,Delhi,150,0,2025-02-02,Sunday,1,0,16,1.5,970.0,4,0,3,39,2,24.9,0,6.0,94,0.0,7,Afternoon
665,EVT0665,festival,Delhi,1200,1,2024-06-17,Monday,0,0,14,3.0,383.0,5,3,3,57,1,24.6,1,6.8,573,0.0,1040,Afternoon
666,EVT0666,Stand-up,Bengaluru,300,1,2025-06-06,Friday,0,0,19,1.5,267.0,21,3,1,24,3,21.4,0,0.0,60,2000.0,209,Evening
667,EVT0667,festival,Bengaluru,800,0,2025-06-05,Thursday,0,0,18,1.5,149.0,18,4,3,17,4,28.4,1,4.6,210,5000.0,800,Evening
668,EVT0668,concert,Delhi,1200,0,2025-03-21,Friday,0,0,13,3.0,484.0,3,2,4,84,4,29.7,0,0.0,237,0.0,1056,Afternoon
669,EVT0669,seminar,Bengaluru,500,1,2024-06-20,Thursday,0,0,15,2.0,82.0,22,4,5,32,1,26.7,1,7.0,177,2000.0,500,Afternoon
670,EVT0670,Stand-up,Indore,500,0,2025-06-15,Sunday,1,0,13,3.0,548.0,0,4,2,10,1,27.8,1,4.8,207,0.0,206,Afternoon
671,EVT0671,festival,Delhi,1200,0,2025-11-12,Wednesday,0,0,13,2.0,10.0,1,0,1,37,4,25.5,0,0.0,291,0.0,382,Afternoon
672,EVT0672,concert,Indore,3000,0,2024-12-19,Thursday,0,0,21,2.0,430.0,22,4,1,78,0,23.9,0,0.0,1247,0.0,1668,Night
673,EVT0673,concert,Indore,800,0,2024-10-15,Tuesday,0,0,19,2.0,735.0,14,2,1,80,1,22.2,0,2.5,172,10000.0,800,Evening
674,EVT0674,Stand-up,Indore,500,1,2025-08-12,Tuesday,0,0,17,3.0,137.0,0,2,5,7,3,27.1,0,4.0,189,10000.0,500,Evening
675,EVT0675,sports,Delhi,1200,1,2024-04-07,Sunday,1,0,17,3.0,490.0,1,1,3,73,3,29.2,0,4.5,433,10000.0,1200,Evening
676,EVT0676,seminar,Delhi,500,1,2025-06-16,Monday,0,0,18,4.0,163.0,21,4,3,20,1,33.2,1,5.3,140,10000.0,500,Evening
677,EVT0677,sports,Delhi,300,0,2024-09-17,Tuesday,0,0,11,3.0,731.0,2,3,2,81,4,27.0,1,6.5,59,2000.0,0,Morning
678,EVT0678,festival,Delhi,300,1,2025-08-21,Thursday,0,0,19,2.0,109.0,27,3,4,39,1,26.3,1,8.2,47,2000.0,300,Evening
679,EVT0679,seminar,Hyderabad,800,1,2024-12-27,Friday,0,0,9,1.5,69.0,0,3,1,37,1,23.3,0,0.0,384,5000.0,800,Morning
680,EVT0680,Stand-up,Mumbai,800,1,2024-11-22,Friday,0,0,9,2.0,435.0,6,4,5,74,2,18.7,0,0.0,291,2000.0,800,Morning
681,EVT0681,concert,Delhi,1200,0,2025-05-20,Tuesday,0,0,15,2.0,1040.0,18,0,3,9,0,33.0,0,2.0,666,0.0,1096,Afternoon
682,EVT0682,concert,Bengaluru,800,1,2025-10-06,Monday,0,0,17,4.0,826.0,23,0,3,15,4,25.9,0,0.0,341,2000.0,415,Evening
683,EVT0683,sports,Indore,150,0,2024-02-18,Sunday,1,0,15,2.0,522.0,28,1,3,21,0,21.8,0,0.0,82,2000.0,150,Afternoon
684,EVT0684,seminar,Indore,1200,1,2024-04-17,Wednesday,0,0,11,2.0,159.0,9,2,5,20,0,28.8,0,1.5,405,10000.0,1200,Morning
685,EVT0685,concert,Delhi,500,1,2024-09-12,Thursday,0,0,19,3.0,1326.0,1,4,1,59,4,27.8,1,0.0,157,2000.0,0,Evening
686,EVT0686,seminar,Delhi,150,1,2025-07-16,Wednesday,0,0,17,3.0,113.0,21,0,1,42,2,20.8,1,2.7,32,10000.0,150,Evening
687,EVT0687,sports,Delhi,500,1,2025-04-12,Saturday,1,0,11,2.0,887.0,4,2,2,81,0,29.6,0,1.6,140,10000.0,500,Morning
688,EVT0688,festival,Bengaluru,500,0,2024-04-09,Tuesday,0,0,15,1.5,301.0,28,2,1,9,0,25.5,0,0.4,205,5000.0,500,Afternoon
689,EVT0689,concert,Indore,500,1,2024-07-01,Monday,0,1,9,1.5,1102.0,15,4,3,85,0,26.6,0,0.0,243,5000.0,500,Morning
690,EVT0690,sports,Hyderabad,1200,0,2025-12-18,Thursday,0,0,13,2.0,527.0,4,2,2,45,3,19.8,0,2.2,319,10000.0,1200,Afternoon
691,EVT0691,concert,Pune,2000,0,2024-10-23,Wednesday,0,0,10,2.0,451.0,21,1,4,89,4,21.0,0,4.9,738,2000.0,1778,Morning
692,EVT0692,sports,Pune,150,1,2024-11-13,Wednesday,0,0,9,2.0,888.0,17,0,3,14,4,21.6,0,1.1,62,2000.0,0,Morning
693,EVT0693,festival,Hyderabad,1200,0,2025-08-15,Friday,0,0,13,1.5,147.0,1,4,1,47,1,27.8,1,11.3,622,2000.0,1171,Afternoon
694,EVT0694,concert,Pune,1200,0,2025-06-26,Thursday,0,0,18,2.0,637.0,10,3,4,34,4,23.2,0,3.4,469,0.0,1030,Evening
695,EVT0695,Stand-up,Hyderabad,800,1,2025-03-02,Sunday,1,1,19,2.0,588.0,28,3,2,75,2,21.1,0,0.8,451,2000.0,800,Evening
696,EVT0696,concert,Mumbai,300,1,2025-12-01,Monday,0,0,20,4.0,707.0,3,3,3,36,2,21.1,0,0.0,89,5000.0,300,Evening
697,EVT0697,concert,Bengaluru,3000,1,2025-03-23,Sunday,1,0,18,3.0,1215.0,20,4,5,74,3,20.8,0,0.6,652,2000.0,3000,Evening
698,EVT0698,Stand-up,Indore,800,1,2025-07-20,Sunday,1,0,16,3.0,599.0,26,1,4,15,4,21.8,0,0.0,272,10000.0,800,Afternoon
699,EVT0699,seminar,Bengaluru,500,1,2024-05-18,Saturday,1,0,15,3.0,253.0,13,1,1,41,4,26.5,0,0.6,211,20000.0,500,Afternoon
700,EVT0700,concert,Indore,200,1,2024-01-21,Sunday,1,0,21,2.0,648.0,15,0,2,65,4,25.6,0,6.1,58,10000.0,200,Night
701,EVT0701,concert,Pune,500,1,2024-08-24,Saturday,1,0,9,1.5,1431.0,9,1,1,20,2,28.3,0,0.2,90,0.0,0,Morning
702,EVT0702,seminar,Indore,800,0,2025-07-02,Wednesday,0,0,20,2.0,76.0,2,1,5,48,4,16.7,0,0.2,156,0.0,790,Evening
703,EVT0703,seminar,Pune,3000,1,2025-07-02,Wednesday,0,0,9,2.0,97.0,6,4,2,82,4,27.6,0,0.0,1331,2000.0,1934,Morning
704,EVT0704,Stand-up,Hyderabad,200,1,2025-08-06,Wednesday,0,0,13,3.0,388.0,15,1,3,30,2,30.4,0,0.0,63,10000.0,200,Afternoon
705,EVT0705,sports,Indore,500,0,2025-09-11,Thursday,0,0,16,1.5,486.0,13,4,5,15,0,27.1,1,6.2,295,5000.0,500,Afternoon
706,EVT0706,sports,Indore,3000,1,2025-02-09,Sunday,1,0,9,3.0,234.0,21,3,1,10,4,22.1,0,2.8,1774,2000.0,2647,Morning
707,EVT0707,Stand-up,Indore,2000,1,2025-04-24,Thursday,0,0,11,3.0,349.0,4,0,1,69,3,36.2,0,1.5,1648,5000.0,1980,Morning
708,EVT0708,Stand-up,Mumbai,500,1,2024-02-24,Saturday,1,0,20,3.0,151.0,18,4,4,39,0,22.0,1,8.5,235,5000.0,500,Evening
709,EVT0709,seminar,Hyderabad,150,1,2025-12-09,Tuesday,0,0,16,2.0,298.0,21,1,1,32,2,27.8,0,0.0,35,20000.0,150,Afternoon
710,EVT0710,concert,Delhi,500,0,2024-06-09,Sunday,1,0,18,3.0,1105.0,24,3,4,44,0,21.2,1,6.5,266,2000.0,500,Evening
711,EVT0711,sports,Hyderabad,1200,0,2024-03-15,Friday,0,1,14,3.0,295.0,3,1,5,48,3,19.3,1,6.1,444,10000.0,1200,Afternoon
712,EVT0712,seminar,Indore,800,1,2024-02-13,Tuesday,0,0,11,3.0,99.0,8,1,3,48,0,20.6,0,0.0,328,20000.0,800,Morning
713,EVT0713,festival,Mumbai,150,1,2025-01-18,Saturday,1,0,15,1.5,34.0,3,2,4,18,1,22.7,0,0.0,65,0.0,150,Afternoon
714,EVT0714,concert,Mumbai,2000,0,2025-07-24,Thursday,0,0,12,3.0,562.0,12,0,2,48,0,25.9,1,3.1,1005,2000.0,2000,Afternoon
715,EVT0715,seminar,Pune,1200,1,2024-06-10,Monday,0,0,13,3.0,4.0,21,3,1,47,0,28.3,0,5.1,480,2000.0,1041,Afternoon
716,EVT0716,seminar,Pune,300,1,2024-04-25,Thursday,0,0,21,3.0,246.0,20,2,2,87,2,20.5,0,0.0,84,5000.0,300,Night
717,EVT0717,Stand-up,Mumbai,150,1,2024-11-04,Monday,0,0,14,3.0,308.0,0,3,2,81,4,15.9,0,3.3,94,10000.0,150,Afternoon
718,EVT0718,concert,Pune,200,0,2024-04-02,Tuesday,0,0,20,1.5,1130.0,22,1,3,27,1,27.1,0,3.0,51,20000.0,200,Evening
719,EVT0719,Stand-up,Mumbai,2000,1,2025-02-06,Thursday,0,0,17,3.0,427.0,21,2,2,32,0,23.2,0,1.6,458,5000.0,1708,Evening
720,EVT0720,seminar,Mumbai,500,1,2024-12-24,Tuesday,0,0,21,3.0,149.0,19,3,2,30,4,24.2,0,0.0,267,20000.0,500,Night
721,EVT0721,concert,Delhi,200,0,2024-08-24,Saturday,1,0,18,2.0,645.0,5,0,3,34,4,21.8,1,5.5,94,0.0,0,Evening
722,EVT0722,seminar,Bengaluru,800,1,2024-02-03,Saturday,1,0,20,4.0,126.0,3,3,5,41,2,22.2,0,2.2,182,10000.0,800,Evening
723,EVT0723,concert,Bengaluru,2000,0,2024-10-17,Thursday,0,0,9,4.0,588.0,29,1,1,23,1,33.1,0,1.1,532,5000.0,2000,Morning
724,EVT0724,concert,Mumbai,150,1,2024-04-25,Thursday,0,0,17,1.5,679.0,2,2,5,18,0,23.8,0,1.7,91,10000.0,150,Evening
725,EVT0725,Stand-up,Indore,500,1,2024-04-16,Tuesday,0,0,13,3.0,211.0,1,2,1,48,0,34.3,0,0.0,233,2000.0,353,Afternoon
726,EVT0726,Stand-up,Pune,800,1,2025-11-20,Thursday,0,0,17,3.0,414.0,23,3,5,54,0,30.0,0,0.6,332,20000.0,800,Evening
727,EVT0727,Stand-up,Indore,150,1,2024-12-14,Saturday,1,1,20,3.0,526.0,29,2,3,59,1,25.1,0,3.6,58,2000.0,150,Evening
728,EVT0728,seminar,Pune,500,1,2025-11-12,Wednesday,0,0,19,2.0,242.0,4,1,4,22,4,17.8,0,0.0,160,5000.0,500,Evening
729,EVT0729,concert,Hyderabad,200,0,2025-02-07,Friday,0,0,10,2.0,1255.0,3,4,1,73,4,21.8,1,10.0,107,10000.0,171,Morning
730,EVT0730,seminar,Pune,800,1,2024-10-01,Tuesday,0,0,11,4.0,25.0,14,2,5,52,1,27.2,0,0.0,386,5000.0,800,Morning
731,EVT0731,festival,Hyderabad,1200,0,2024-06-01,Saturday,1,0,19,4.0,87.0,13,1,2,58,0,20.7,1,3.0,501,2000.0,1200,Evening
732,EVT0732,seminar,Mumbai,150,1,2025-12-14,Sunday,1,0,21,2.0,153.0,21,2,3,20,0,20.4,1,3.7,50,10000.0,150,Night
733,EVT0733,festival,Pune,150,0,2024-04-18,Thursday,0,0,18,1.5,188.0,5,2,3,60,4,25.1,0,0.0,81,2000.0,150,Evening
734,EVT0734,sports,Bengaluru,500,0,2024-03-15,Friday,0,0,14,3.0,626.0,5,2,1,68,1,25.1,0,0.0,135,2000.0,90,Afternoon
735,EVT0735,seminar,Bengaluru,300,1,2024-09-17,Tuesday,0,0,20,4.0,105.0,10,2,1,67,3,30.3,1,5.3,135,2000.0,222,Evening
736,EVT0736,seminar,Pune,300,0,2025-06-11,Wednesday,0,0,9,1.5,190.0,5,0,4,43,1,21.1,1,8.7,122,10000.0,300,Morning
737,EVT0737,concert,Hyderabad,1200,0,2025-04-22,Tuesday,0,0,19,2.0,1402.0,19,4,2,86,2,30.9,0,0.0,482,10000.0,1200,Evening
738,EVT0738,festival,Delhi,200,1,2024-03-23,Saturday,1,0,18,1.5,110.0,23,0,3,64,4,28.6,0,1.4,85,5000.0,200,Evening
739,EVT0739,festival,Pune,1200,1,2025-06-15,Sunday,1,0,18,3.0,266.0,28,4,3,32,3,28.6,0,0.0,230,0.0,1200,Evening
740,EVT0740,concert,Mumbai,200,0,2024-08-08,Thursday,0,0,17,1.5,513.0,12,1,1,31,4,28.6,1,7.7,41,10000.0,200,Evening
741,EVT0741,festival,Indore,1200,0,2024-03-26,Tuesday,0,0,10,2.0,356.0,2,2,4,20,1,24.2,0,1.0,384,2000.0,1200,Morning
742,EVT0742,seminar,Indore,3000,1,2024-01-18,Thursday,0,0,20,1.5,223.0,4,0,1,30,4,21.3,1,6.3,1757,5000.0,2717,Evening
743,EVT0743,festival,Bengaluru,1200,0,2024-09-14,Saturday,1,0,20,2.0,267.0,16,2,4,70,0,24.8,0,0.0,417,5000.0,1200,Evening
744,EVT0744,Stand-up,Bengaluru,200,1,2025-06-07,Saturday,1,0,19,2.0,247.0,21,1,2,25,4,24.5,1,8.6,43,2000.0,200,Evening
745,EVT0745,Stand-up,Hyderabad,2000,1,2025-04-26,Saturday,1,0,9,4.0,457.0,9,0,5,70,3,26.6,0,0.0,538,2000.0,1632,Morning
746,EVT0746,seminar,Pune,2000,1,2025-12-10,Wednesday,0,0,11,2.0,70.0,4,2,5,14,2,24.2,0,0.0,396,10000.0,2000,Morning
747,EVT0747,Stand-up,Pune,300,1,2025-11-13,Thursday,0,0,12,1.5,113.0,16,0,2,55,2,24.8,1,8.3,134,5000.0,300,Afternoon
748,EVT0748,sports,Mumbai,800,0,2024-05-20,Monday,0,0,16,3.0,722.0,23,3,4,32,4,25.6,0,0.4,427,2000.0,692,Afternoon
749,EVT0749,festival,Delhi,800,0,2024-06-16,Sunday,1,0,15,1.5,367.0,19,0,2,11,2,22.2,1,8.4,293,20000.0,800,Afternoon
750,EVT0750,Stand-up,Hyderabad,300,0,2024-07-11,Thursday,0,0,20,1.5,427.0,8,3,1,49,3,31.2,0,1.5,197,5000.0,300,Evening
751,EVT0751,Stand-up,Pune,200,1,2025-02-02,Sunday,1,0,14,2.0,305.0,15,1,5,84,3,20.7,0,0.0,63,5000.0,200,Afternoon
752,EVT0752,sports,Mumbai,200,0,2024-09-17,Tuesday,0,0,11,4.0,827.0,18,1,1,24,1,28.4,0,0.7,44,0.0,0,Morning
753,EVT0753,concert,Mumbai,200,1,2025-02-08,Saturday,1,0,15,1.5,835.0,0,4,4,81,3,26.2,0,0.0,114,2000.0,200,Afternoon
754,EVT0754,sports,Bengaluru,300,0,2024-06-24,Monday,0,0,14,3.0,421.0,13,3,4,23,2,19.4,0,3.5,111,10000.0,300,Afternoon
755,EVT0755,sports,Indore,3000,0,2024-01-07,Sunday,1,0,19,3.0,217.0,22,3,4,15,1,23.4,0,0.0,1159,2000.0,3000,Evening
756,EVT0756,concert,Mumbai,2000,0,2025-11-08,Saturday,1,0,15,2.0,466.0,28,2,1,18,3,28.3,0,0.0,980,5000.0,2000,Afternoon
757,EVT0757,sports,Delhi,1200,1,2025-02-08,Saturday,1,0,19,3.0,610.0,13,1,4,33,0,21.5,0,1.6,493,10000.0,1200,Evening
758,EVT0758,Stand-up,Indore,300,0,2024-07-07,Sunday,1,0,10,2.0,406.0,29,3,5,26,4,27.7,0,5.1,107,0.0,300,Morning
759,EVT0759,seminar,Pune,1200,0,2024-09-02,Monday,0,0,19,1.5,241.0,20,4,3,5,4,29.1,1,2.6,435,0.0,962,Evening
760,EVT0760,festival,Pune,500,0,2024-03-17,Sunday,1,0,14,1.5,142.0,24,2,2,36,0,19.9,0,0.9,143,10000.0,500,Afternoon
761,EVT0761,concert,Hyderabad,1200,0,2024-11-16,Saturday,1,0,16,2.0,654.0,18,4,5,37,4,20.3,0,0.0,440,2000.0,1200,Afternoon
762,EVT0762,festival,Pune,150,1,2024-10-17,Thursday,0,0,15,2.0,140.0,7,4,2,34,1,31.8,1,5.9,46,0.0,150,Afternoon
763,EVT0763,concert,Hyderabad,200,0,2024-08-27,Tuesday,0,0,20,4.0,1475.0,23,2,4,65,0,22.4,1,3.3,76,5000.0,188,Evening
764,EVT0764,Stand-up,Indore,800,1,2024-10-01,Tuesday,0,0,12,4.0,100.0,17,2,5,29,1,25.0,0,0.0,319,2000.0,800,Afternoon
765,EVT0765,seminar,Pune,500,0,2025-12-07,Sunday,1,1,18,3.0,84.0,29,4,3,71,4,22.0,0,3.8,267,2000.0,500,Evening
766,EVT0766,festival,Bengaluru,1200,0,2025-07-10,Thursday,0,0,15,2.0,152.0,1,3,1,36,0,28.7,1,4.7,217,10000.0,1200,Afternoon
767,EVT0767,sports,Indore,500,1,2025-06-10,Tuesday,0,0,13,1.5,634.0,1,2,1,11,4,31.0,0,0.7,230,10000.0,500,Afternoon
768,EVT0768,Stand-up,Pune,800,1,2025-10-26,Sunday,1,0,10,1.5,356.0,19,2,4,51,2,30.6,0,0.0,399,2000.0,800,Morning
769,EVT0769,festival,Bengaluru,500,0,2025-10-01,Wednesday,0,0,17,4.0,294.0,4,3,3,5,0,23.3,0,2.8,224,2000.0,500,Evening
770,EVT0770,Stand-up,Indore,300,1,2024-06-24,Monday,0,1,14,1.5,251.0,8,0,4,75,0,19.5,1,12.0,90,0.0,300,Afternoon
771,EVT0771,concert,Mumbai,300,1,2024-01-04,Thursday,0,0,21,2.0,1055.0,27,0,1,86,0,23.8,0,5.1,75,0.0,0,Night
772,EVT0772,Stand-up,Bengaluru,500,1,2025-09-05,Friday,0,0,21,3.0,99.0,0,1,3,78,2,22.8,1,7.2,169,10000.0,500,Night
773,EVT0773,festival,Delhi,500,1,2025-09-25,Thursday,0,0,17,3.0,244.0,5,4,5,36,1,24.0,0,0.0,245,5000.0,500,Evening
774,EVT0774,concert,Delhi,1200,1,2024-12-18,Wednesday,0,0,18,2.0,626.0,20,2,4,42,3,26.8,0,0.0,366,10000.0,1200,Evening
775,EVT0775,Stand-up,Hyderabad,3000,0,2025-01-05,Sunday,1,0,9,3.0,302.0,4,1,4,22,2,10.9,0,1.5,532,0.0,2316,Morning
776,EVT0776,seminar,Pune,300,1,2025-03-10,Monday,0,0,17,2.0,234.0,18,3,3,20,4,26.2,0,1.2,85,2000.0,300,Evening
777,EVT0777,festival,Mumbai,300,0,2025-10-27,Monday,0,0,9,4.0,361.0,7,1,5,3,1,20.4,0,1.1,104,5000.0,300,Morning
778,EVT0778,seminar,Hyderabad,800,1,2024-10-12,Saturday,1,0,19,3.0,62.0,28,0,5,60,4,28.3,0,0.0,295,5000.0,800,Evening
779,EVT0779,sports,Indore,300,1,2024-08-22,Thursday,0,0,21,3.0,822.0,1,0,1,31,3,20.7,0,0.0,100,0.0,0,Night
780,EVT0780,seminar,Pune,300,1,2025-09-08,Monday,0,0,10,2.0,12.0,3,4,5,45,4,29.6,1,1.9,158,10000.0,300,Morning
781,EVT0781,festival,Mumbai,1200,0,2025-04-22,Tuesday,0,0,20,3.0,85.0,22,0,5,80,3,22.7,0,5.0,436,5000.0,1200,Evening
782,EVT0782,Stand-up,Indore,300,1,2025-07-11,Friday,0,0,9,3.0,438.0,0,4,3,61,3,29.7,0,0.0,84,0.0,174,Morning
783,EVT0783,festival,Bengaluru,800,1,2024-05-13,Monday,0,0,12,2.0,317.0,25,4,3,40,4,32.6,0,7.3,287,20000.0,800,Afternoon
784,EVT0784,concert,Hyderabad,800,1,2024-01-07,Sunday,1,0,15,2.0,616.0,5,1,4,9,2,24.5,0,2.1,264,0.0,676,Afternoon
785,EVT0785,Stand-up,Delhi,500,1,2025-12-11,Thursday,0,0,19,4.0,586.0,15,2,3,71,0,18.5,0,4.7,84,2000.0,500,Evening
786,EVT0786,Stand-up,Mumbai,300,1,2025-08-23,Saturday,1,0,12,1.5,516.0,23,1,1,31,0,27.6,1,2.8,119,2000.0,300,Afternoon
787,EVT0787,seminar,Delhi,300,1,2024-07-18,Thursday,0,0,19,1.5,16.0,23,4,3,52,0,25.8,0,3.7,70,5000.0,300,Evening
788,EVT0788,seminar,Hyderabad,200,1,2024-09-18,Wednesday,0,0,12,2.0,284.0,13,1,4,41,0,22.2,1,5.3,86,10000.0,200,Afternoon
789,EVT0789,festival,Delhi,200,0,2024-12-05,Thursday,0,0,11,3.0,105.0,12,1,4,70,4,23.4,1,3.0,56,2000.0,200,Morning
790,EVT0790,concert,Hyderabad,1200,1,2024-01-04,Thursday,0,0,14,3.0,960.0,11,3,2,26,2,20.2,0,0.0,342,10000.0,1200,Afternoon
791,EVT0791,concert,Mumbai,300,1,2025-11-23,Sunday,1,0,19,3.0,1263.0,3,0,4,11,2,21.2,0,1.1,191,5000.0,300,Evening
792,EVT0792,sports,Delhi,3000,1,2025-03-08,Saturday,1,0,15,2.0,437.0,2,3,5,17,3,19.9,0,1.1,1373,20000.0,3000,Afternoon
793,EVT0793,festival,Hyderabad,2000,0,2025-11-04,Tuesday,0,0,12,1.5,267.0,2,1,4,65,3,27.6,0,0.0,759,2000.0,2000,Afternoon
794,EVT0794,Stand-up,Delhi,1200,1,2024-05-26,Sunday,1,0,19,4.0,237.0,25,2,2,38,4,24.8,0,0.0,273,2000.0,887,Evening
795,EVT0795,sports,Hyderabad,800,0,2025-03-14,Friday,0,1,20,3.0,474.0,14,4,2,13,4,13.6,0,2.9,254,10000.0,800,Evening
796,EVT0796,seminar,Pune,300,1,2025-08-01,Friday,0,0,20,2.0,39.0,18,1,4,83,1,30.3,0,0.0,92,10000.0,300,Evening
797,EVT0797,concert,Hyderabad,1200,0,2025-04-27,Sunday,1,1,16,3.0,1436.0,13,4,1,29,2,28.4,0,0.0,466,10000.0,1200,Afternoon
798,EVT0798,festival,Mumbai,200,0,2024-01-04,Thursday,0,0,9,3.0,183.0,18,3,4,23,4,20.4,0,0.0,82,0.0,200,Morning
799,EVT0799,seminar,Mumbai,800,1,2025-04-14,Monday,0,0,9,4.0,173.0,12,4,4,51,0,21.0,0,4.1,316,2000.0,800,Morning
800,EVT0800,seminar,Delhi,300,1,2024-04-15,Monday,0,0,12,1.5,216.0,5,1,1,49,0,19.2,0,1.0,73,0.0,4,Afternoon
801,EVT0801,Stand-up,Hyderabad,200,1,2024-07-19,Friday,0,0,10,1.5,534.0,10,2,2,31,3,24.4,1,6.6,14,0.0,0,Morning
802,EVT0802,seminar,Mumbai,800,1,2024-12-26,Thursday,0,0,13,2.0,76.0,19,1,1,88,0,17.7,1,6.7,81,5000.0,747,Afternoon
803,EVT0803,sports,Delhi,150,0,2025-03-27,Thursday,0,0,10,3.0,866.0,12,1,3,81,1,28.9,0,0.0,42,10000.0,150,Morning
804,EVT0804,concert,Mumbai,2000,0,2025-07-18,Friday,0,0,11,2.0,975.0,5,3,3,77,3,25.8,1,7.9,134,5000.0,2000,Morning
805,EVT0805,Stand-up,Pune,300,1,2024-01-12,Friday,0,0,14,3.0,267.0,18,0,4,30,1,32.0,0,1.1,139,2000.0,300,Afternoon
806,EVT0806,festival,Pune,800,1,2024-03-12,Tuesday,0,0,12,4.0,281.0,21,2,1,37,2,29.4,0,1.2,315,10000.0,800,Afternoon
807,EVT0807,festival,Pune,150,0,2024-04-18,Thursday,0,0,18,1.5,46.0,18,0,2,37,1,22.7,0,0.0,73,10000.0,150,Evening
808,EVT0808,concert,Indore,800,0,2025-06-03,Tuesday,0,0,19,4.0,1286.0,15,2,5,47,3,19.9,0,0.0,413,2000.0,728,Evening
809,EVT0809,sports,Delhi,300,1,2024-08-18,Sunday,1,0,21,2.0,845.0,25,1,4,6,4,23.9,0,0.0,19,10000.0,300,Night
810,EVT0810,concert,Mumbai,2000,1,2025-05-04,Sunday,1,0,13,2.0,603.0,14,3,2,24,2,24.9,0,3.4,774,2000.0,2000,Afternoon
811,EVT0811,concert,Bengaluru,200,1,2025-02-13,Thursday,0,0,13,3.0,867.0,4,4,5,56,3,25.1,0,1.6,67,2000.0,200,Afternoon
812,EVT0812,Stand-up,Delhi,500,1,2025-02-09,Sunday,1,0,17,2.0,447.0,17,2,5,33,0,24.8,0,0.3,190,10000.0,500,Evening
813,EVT0813,seminar,Bengaluru,800,1,2025-06-11,Wednesday,0,0,17,3.0,280.0,19,2,3,32,2,25.7,1,7.8,484,0.0,640,Evening
814,EVT0814,seminar,Bengaluru,150,1,2025-05-03,Saturday,1,0,12,2.0,129.0,28,3,4,51,0,34.9,0,0.8,50,5000.0,150,Afternoon
815,EVT0815,sports,Bengaluru,500,0,2025-08-23,Saturday,1,0,16,2.0,913.0,25,2,2,69,2,25.6,1,1.2,170,5000.0,300,Afternoon
816,EVT0816,sports,Pune,2000,0,2025-09-01,Monday,0,0,11,4.0,381.0,25,4,5,71,2,24.1,0,1.4,578,5000.0,2000,Morning
817,EVT0817,festival,Indore,800,0,2024-08-23,Friday,0,0,9,3.0,172.0,24,0,2,22,4,24.5,0,0.0,453,0.0,525,Morning
